MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
5.017600623582767,5.017600623582767,0.4414683720710505,0.4414683720710505,0.5891479062207866,44.85,274.45200000000006,244.21199999999993,274.24089896,112,0,0.09388417568311401,-0.36859608651884795,0.36859608651884795,0.09388417568311401,0.9,1.45,2.0,15.073650678568175,9.52740648202602,2.5050068704519117,-2.568290867343068,2.551158180730037,-2.591448130735867,5.80180647257466,-0.010170110545088562,2.3666828051580984,1.4361020347126159,356.93819037835385,13.579139501373252,13.034789265310488,13.034789265310488,9.707039898056802,9.033197054379455,9.033197054379455,8.32922910285849,8.32922910285849,6.435222591619543,6.435222591619543,6.163764136840222,6.163764136840222,-0.53,56232.383450556415,13.155083151961108,5.032007511063021,2.5078457621233747,123.36512702792317,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,19.26246486877803,76.04402832158289,5.538925252383345,11.87746061490523,0.0,5.835619785757269,0.0,5.316788604006331,22.746122871119844,89.13354113340806,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,17.416385867288575,0.0,17.75371813848418,77.55277505187675,4.992404732635669,0.0,0.0,0.0,24.39,0.0,0.0,0.0,0.0,11.580766081531305,17.75371813848418,76.46465763794339,0.0,0.0,12.240525803696954,4.992404732635669,0.0,0.0,5.017600623582767,3.9217970521541954,0.4414683720710505,4.321797839506173,0.6158912037037036,15.702086915784832,2.229357993197279,0.0,0.9444444444444444,20,1,2,5,0,5,0,0,0,0,0,4,1,1,2,0,2,5,0,5,0,0,3.309823861466345,5,4.295900000000003,84.02070000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.210408163265306,5.210408163265306,0.0,0.0,0.5867511802150593,36.09090909090909,318.892,291.67599999999993,318.186276544,120,0,0.09820192928367266,-0.3440742058498594,0.3440742058498594,0.09820192928367266,1.0454545454545454,1.5909090909090908,2.1363636363636362,35.45300099766009,9.529662744242328,2.5049136087203694,-2.546272692786686,2.567752409761109,-2.494932510998492,5.940070743878905,0.001665523943814091,2.387328825680421,1.4399989023508572e-06,543.2686322902076,14.44938298937633,13.63955445741049,14.456051038338217,10.117723500579762,8.509458650644172,8.509458650644172,7.779032022040991,7.779032022040991,5.871426044019867,5.871426044019867,5.493613950059475,5.493613950059475,-1.02,82312.71058063523,15.859752401338886,5.882315167598835,2.902268906370586,139.7564350680828,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,12.407033161179976,18.19910120538483,81.7559408355801,5.687386274683562,11.374545038140614,0.0,23.93003922162081,0.0,0.0,22.746122871119844,57.911329389320656,5.316788604006331,29.828919765543436,0.0,0.0,5.316788604006331,5.687386274683562,0.0,12.407033161179976,11.374545038140614,0.0,24.677455338174806,51.01211842894368,29.257873006482107,0.0,0.0,0.0,24.39,0.0,0.0,0.0,17.94595841356332,0.0,23.58933792424145,49.77576750393662,0.0,0.0,43.42973127723401,4.992404732635669,0.0,0.0,5.210408163265306,3.5351365268329555,2.759414170760897,3.9954020219198783,8.479939486794871,8.472712590239647,4.296987040186445,0.0,0.631578947368421,22,1,2,4,0,4,0,1,0,1,0,4,1,1,3,0,2,4,0,4,0,0,4.2405482774889895,5,5.215920000000006,96.06170000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.777908163265306,4.777908163265306,0.0,0.0,0.6149486485474237,17.11111111111111,266.816,243.63199999999995,266.154976416,100,0,0.09785407128170279,-0.3440849235959796,0.3440849235959796,0.09785407128170279,1.1666666666666667,1.8333333333333333,2.5,35.45300080151753,9.959651929570274,2.115507756783379,-2.187521905641022,2.205702484836158,-2.1589175689926488,5.937594769383606,0.4431240661914664,2.332248998695538,1.619999085825534e-06,395.2350043501665,12.08757566981053,11.27774713784469,12.094243718772416,8.25402019542349,6.625652537614491,6.625652537614491,4.9462649380130355,4.9462649380130355,3.411556858693608,3.411556858693608,2.4243186236785403,2.4243186236785403,-1.02,9095.7710949126,15.03889281507656,7.422411456854233,4.337583644907168,116.30832891755483,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,12.407033161179976,37.46156607416286,38.31893620539187,5.687386274683562,11.87746061490523,0.0,23.93003922162081,0.0,0.0,4.992404732635669,51.993423343159265,5.316788604006331,29.828919765543436,0.0,0.0,5.316788604006331,5.687386274683562,0.0,12.407033161179976,11.87746061490523,0.0,6.923737199690624,44.59129680601767,29.257873006482107,0.0,0.0,0.0,24.39,0.0,0.0,0.0,12.407033161179976,6.041840829147961,5.835619785757269,43.35494588101061,0.0,0.0,43.42973127723401,4.992404732635669,0.0,0.0,4.777908163265306,3.407445200302343,2.4400496294196694,1.0474074074074076,8.891907962067593,6.57688106434544,4.191733906525573,0.0,0.5333333333333333,18,1,2,1,0,1,0,1,0,1,0,0,1,1,3,0,2,1,0,1,0,0,6.201380573834837,2,4.579820000000005,82.03170000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.450100623582768,5.450100623582768,0.3413968017762662,0.3413968017762662,0.5643902683741768,57.625,326.52800000000013,292.25600000000003,326.272199088,132,0,0.09423206817495292,-0.3685854271304085,0.3685854271304085,0.09423206817495292,0.6666666666666666,1.0416666666666667,1.4583333333333333,15.093773014128534,9.52533153796635,2.5267618444591156,-2.5755614141547674,2.5782961731046306,-2.596829759760886,5.805880932407872,-0.011756611856445063,2.416258024412962,1.2355435902640253,503.9505642580913,15.940946820939052,15.396596584876288,15.396596584876288,11.570743203213075,10.917003167409133,10.917003167409133,11.161996186886446,11.161996186886446,8.895091776945799,8.895091776945799,9.233059463221151,9.233059463221151,-0.53,507298.2047415502,14.619896569068874,4.796470926146428,2.2332160124280334,146.81323317845113,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,0.0,119.48103295177113,5.538925252383345,11.374545038140614,0.0,5.835619785757269,0.0,5.316788604006331,40.49984100960402,95.05144717956945,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,16.91347029052396,0.0,35.507436276968356,83.97359667480276,4.992404732635669,0.0,0.0,0.0,24.39,0.0,0.0,0.0,0.0,11.07785050476669,35.507436276968356,82.8854792608694,0.0,0.0,12.240525803696954,4.992404732635669,0.0,0.0,5.450100623582768,4.049488378684808,0.776543603552532,7.397449452003023,0.0,17.69033234126984,2.302752267573696,0.0,0.9545454545454546,24,1,2,8,0,8,0,0,0,0,0,8,1,1,2,0,2,8,0,8,0,0,2.921829534866949,8,4.932000000000005,98.05070000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.600500755857898,4.600500755857898,0.0,0.0,0.6120370529870113,10.789473684210526,274.79499999999996,255.64299999999994,274.123676288,100,0,0.10344955990786649,-0.34376239974128936,0.34376239974128936,0.10344955990786649,0.8947368421052632,1.4736842105263157,2.1052631578947367,35.45300084354499,10.172340028088666,1.9887308711985887,-2.088701816964425,2.184613674040576,-2.072994155494674,5.954545723543966,1.37124270054035,2.3499375579690835,1.8049989899922459e-06,576.4665458095295,12.957819157813608,11.474264039480829,12.290760620408555,8.66470379794645,6.10191413387921,6.10191413387921,4.423621570511355,4.423621570511355,2.864248710426896,2.864248710426896,1.805537190981766,1.805537190981766,-1.7999999999999994,13295.946702989075,15.258139534883721,6.953864447086801,4.107650520597555,120.54654370516502,5.316788604006331,5.835619785757269,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,12.407033161179976,36.39820241076966,44.030848719389084,5.687386274683562,5.687386274683562,0.0,29.61742549630437,0.0,0.0,4.992404732635669,20.771211599071872,5.316788604006331,59.65783953108687,0.0,0.0,5.316788604006331,11.374772549367124,0.0,12.407033161179976,5.835619785757269,0.0,13.847474399381248,18.050640183084614,53.523341280328545,0.0,0.0,0.0,24.39,0.0,0.0,0.0,12.407033161179976,0.0,17.210392335124393,11.126902983393991,0.0,37.255572541998674,42.35576894140807,0.0,0.0,0.0,4.600500755857898,3.335852229780801,4.517301482321324,0.9014814814814818,16.33718453430755,0.0,6.141012849584278,0.0,0.1875,19,1,2,0,0,0,0,2,0,2,0,0,1,1,3,0,2,0,0,0,0,0,5.584370212648286,2,4.887240000000004,85.99770000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.900593348450491,4.900593348450491,0.5835818216175359,0.5835818216175359,0.6146392002480953,30.77777777777778,242.366,220.18999999999994,242.17829870399999,96,0,0.09786705610907545,-0.34408474481017165,0.34408474481017165,0.09786705610907545,1.2222222222222223,2.0555555555555554,2.7222222222222223,15.010070537085873,9.958209836881204,2.388285906257373,-2.187673442362543,2.454787040065079,-2.1860626310733187,5.937953077016931,0.4200867010600129,2.9383633531933895,1.6790487384174593,463.91969416086965,12.535169427003234,11.317092604573531,11.317092604573531,8.720346690612274,7.091979032803277,7.091979032803277,5.896638484660165,5.896638484660165,4.520875623039728,4.520875623039728,3.5583175389526094,3.5583175389526094,-1.31,25340.44555793979,11.762066246016143,4.753017218495077,2.2878107291522722,109.51434662587278,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,24.619922828310838,56.575569920640675,5.687386274683562,11.87746061490523,0.0,11.523006060440832,0.0,0.0,16.828216824958453,45.57260172023325,5.316788604006331,29.828919765543436,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,11.87746061490523,0.0,18.75954929201341,38.17047518309165,29.257873006482107,0.0,0.0,0.0,24.39,0.0,0.0,0.0,0.0,6.041840829147961,17.671431878080057,36.934124258084594,0.0,0.0,43.42973127723401,4.992404732635669,0.0,0.0,4.900593348450491,3.446519274376417,2.4600916740152856,2.903223786428151,8.977786174463663,5.5840320312136695,4.227753711052322,0.0,0.5625,18,1,2,2,0,2,0,1,0,1,3,2,1,1,2,0,2,2,0,2,0,3,3.10585018846636,3,4.013920000000003,77.14670000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.631487504724111,4.631487504724111,0.8757823129251704,0.8757823129251704,0.489588597822228,11.55,396.12600000000003,379.99800000000005,393.968022712,104,0,0.10344957950722927,-0.34376134854948437,0.34376134854948437,0.10344957950722927,0.95,1.55,2.15,79.91976153650256,10.171265290125957,2.0165007670231314,-2.0995433166533157,2.2382414587834445,-2.0749183858882287,9.104490436124953,1.3602434155088765,2.362372763568929,2.222892866336186,663.5216027838372,14.698306133819765,11.667244156656167,14.839237234885577,9.452397498181154,6.301245811934356,7.88724235104906,4.712265459991984,6.543616517575365,2.9510195364880905,3.9375228139221705,1.9151775796623474,2.8662669827752323,-1.13,26581.41833567759,15.262485731993742,6.547579499570575,3.9325072135170513,136.12854566389834,5.316788604006331,5.835619785757269,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,31.859887795898697,68.29631699323552,14.63282530634839,5.687386274683562,0.0,49.07028013102309,0.0,0.0,4.992404732635669,20.771211599071872,5.316788604006331,56.47054442582848,0.0,0.0,5.316788604006331,11.374772549367124,0.0,31.859887795898697,5.835619785757269,0.0,13.847474399381248,18.050640183084614,50.33604617507016,0.0,0.0,0.0,24.39,0.0,0.0,0.0,0.0,0.0,31.719282858486213,5.563451491696996,0.0,31.18920547353706,68.14928966884517,0.0,2.154826047703032,6.934140537209171,4.631487504724111,3.3451375897581253,4.381190371210213,0.8757823129251704,12.236984872257237,0.0,6.1071174308796055,0.0,0.1875,20,1,2,0,0,0,0,2,0,2,0,0,1,1,4,0,2,0,0,0,0,0,4.996616934564531,2,5.990440000000004,94.14970000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9346712018140595,7.9346712018140595,0.27648148148148155,0.27648148148148155,0.5516976483680794,9.88888888888889,239.32200000000003,222.18599999999995,239.14224754399999,92,0,0.19696899800071221,-0.32601709660060973,0.32601709660060973,0.19696899800071221,0.7777777777777778,1.1666666666666667,1.5555555555555556,15.138044377286025,10.171959475488771,2.019682710306207,-2.131341963183646,2.1541106493028153,-2.209041376615129,6.017364459591451,1.376642146700598,2.3499375579690835,2.0618064780775383,511.67010158870033,12.957819157813608,10.618802153517008,10.618802153517008,8.66470379794645,5.904700538379252,5.904700538379252,4.254842698560233,4.254842698560233,2.809472670871599,2.809472670871599,1.726887220556229,1.726887220556229,-2.289999999999999,13295.946702989075,12.174429825362497,5.361092663978125,2.8844001158568524,107.3683990352317,10.633577208012662,0.0,5.959554568743835,0.0,0.0,0.0,5.409283605791522,0.0,0.0,0.0,36.39820241076966,37.10711151969846,11.374772549367124,0.0,0.0,17.33432711811096,5.409283605791522,0.0,0.0,13.847474399381248,10.633577208012662,59.65783953108687,0.0,0.0,10.633577208012662,11.374772549367124,0.0,0.0,5.959554568743835,0.0,19.25675800517277,11.126902983393991,48.53093654769288,0.0,0.0,0.0,47.910000000000004,0.0,0.0,0.0,5.959554568743835,0.0,22.501675532761116,0.0,0.0,62.37841094707413,10.633577208012662,5.409283605791522,0.0,0.0,0.0,14.050820105820106,4.134107037876879,0.27648148148148155,15.837439636348366,0.0,4.0344850718065,0.0,0.13333333333333333,18,3,3,0,0,0,0,2,0,2,0,0,1,3,3,0,2,0,0,0,0,0,3.6260136902704097,2,3.7622100000000014,77.33010000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.37111375332999,13.37111375332999,0.2884424999703621,-0.35719724247418805,0.47047234908058533,15.71875,438.51800000000014,410.29400000000015,438.211884576,168,0,0.1258577550977594,-0.46501987690207525,0.46501987690207525,0.1258577550977594,0.84375,1.4375,2.0,19.14352229758954,10.0111172627069,2.1836558139988553,-2.339204045388117,2.262646220360641,-2.4674914891745923,5.416992256995901,0.04670151388533856,3.3297473324808093,1.257992271726905,918.5761839577032,22.17515133962105,17.999503954906697,17.999503954906697,15.669836433395455,10.945218108662985,10.945218108662985,7.9139705520216195,7.9139705520216195,5.691361505957856,5.691361505957856,3.859200979478409,3.859200979478409,-2.799999999999999,30622167.852042392,22.39594151460206,11.17942386831276,6.355839381272043,187.2581911297205,9.154013890853395,23.498655488714533,0.0,0.0,0.0,0.0,9.799819461700956,8.78083009534964,0.0,0.0,30.34148838068032,53.60112550099753,39.26853843547545,12.870044960151976,17.934843986203035,6.076020106833881,0.0,9.799819461700956,0.0,6.103966387748303,45.875420399988364,101.52444587144929,0.0,0.0,0.0,8.78083009534964,0.0,0.0,55.67523986168931,4.736862953800049,11.63444168209179,22.991116790016736,77.4200047241424,0.0,6.076020106833881,0.0,28.85,0.0,8.78083009534964,0.0,17.73840806984009,6.606881964512918,56.15568883774388,24.26546827384644,30.528631269485494,18.208754243757102,15.875839568534836,9.154013890853395,38.264735630870604,0.0,4.801347372921701,0.0,1.7058734731011074,0.2959371720224033,16.414079900041372,5.458351025766326,6.226342091943157,0.0,0.3076923076923077,32,0,4,0,1,1,0,2,1,3,0,0,4,0,6,2,9,0,1,1,0,0,7.824178847552466,4,4.994800000000005,121.21700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.40243373266267,6.40243373266267,0.0015514693164819793,0.0015514693164819793,0.462049152668529,15.387096774193548,414.59300000000013,380.3210000000002,414.26711370799995,162,0,0.10759604931778716,-0.3674594104001164,0.3674594104001164,0.10759604931778716,0.6129032258064516,1.096774193548387,1.6451612903225807,16.486945071027115,10.014657724473444,2.181120211112782,-2.345362658190227,2.252397373878256,-2.470727980552413,5.294173383037663,0.045144310727305764,2.8450043191313807,1.1901291725929577,821.7887872119436,21.14177114480144,18.404240819176724,18.404240819176724,15.38214273316075,11.584698458443134,11.584698458443134,8.344631367883952,8.344631367883952,6.144205703993281,6.144205703993281,4.328189090319464,4.328189090319464,-2.459999999999999,20221835.499694794,21.759978535776455,11.8031597265237,6.762649722651754,186.82239409197547,9.636772684650527,6.103966387748303,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,90.99550602692418,36.07675412685558,32.72378202956288,6.606881964512918,4.736862953800049,0.0,0.0,9.799819461700956,0.0,18.94560963360032,45.875420399988364,107.68586050201519,0.0,0.0,0.0,0.0,0.0,0.0,55.67523986168932,11.157684576726059,0.0,29.2151424857653,90.99550602692418,0.0,0.0,0.0,15.71,0.0,0.0,0.0,6.103966387748303,0.0,39.33066399407579,36.07675412685558,0.0,0.0,100.79532548862515,4.736862953800049,6.40243373266267,0.0,5.150576919039221,0.0,3.887538742922943,0.0,31.937590777166612,2.4164427465774727,7.53875041496441,0.0,0.35714285714285715,31,0,3,0,1,1,0,3,0,3,0,0,3,0,3,1,10,0,1,1,0,0,8.285048461403123,4,5.0430000000000055,128.32200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
